"hamilton-federalist" "jay-federalist" "madison-federalist"
"civilized" 0.00087883501630239 0 0.00242371361399937
"classed" 0.00087883501630239 0 0.00242371361399937
"clerks" 0.00175767003260478 0 0
"clog" 0.00087883501630239 0 0.00242371361399937
"cloud" 0.00175767003260478 0 0
"code" 0.00175767003260478 0 0
"coinage" 0 0 0.00484742722799874
"coincident" 0.00175767003260478 0 0
"collectively" 0.00175767003260478 0 0
"collectors" 0 0 0.00484742722799874
"combated" 0.00087883501630239 0 0.00242371361399937
"combining" 0 0.0117536436295252 0.00242371361399937
"comfort" 0.00175767003260478 0 0
"comitia" 0.00175767003260478 0 0
"commanding" 0.00175767003260478 0 0
"commence" 0.00175767003260478 0 0
"commended" 0.00087883501630239 0.0117536436295252 0
"commissioners" 0.00087883501630239 0 0.00242371361399937
"commonwealths" 0.00175767003260478 0 0
"commotions" 0.00175767003260478 0 0
"compensations" 0.00087883501630239 0.0117536436295252 0
"competency" 0.00175767003260478 0 0
"competition" 0.00175767003260478 0 0
"complained" 0.00175767003260478 0 0
"complaining" 0.00087883501630239 0 0.00242371361399937
"complaint" 0.00175767003260478 0 0
"completed" 0.00087883501630239 0 0.00242371361399937
"complex" 0.00087883501630239 0 0.00242371361399937
"compliances" 0.00087883501630239 0 0.00242371361399937
"complication" 0.00175767003260478 0 0
"complying" 0.00175767003260478 0 0
"comprehends" 0.00087883501630239 0 0.00242371361399937
"comprising" 0 0 0.00484742722799874
"compromises" 0.00175767003260478 0 0
"compulsion" 0.00175767003260478 0 0
"concede" 0.00175767003260478 0 0
"conceited" 0.00175767003260478 0 0
"conceivable" 0.00175767003260478 0 0
"concentrating" 0 0 0.00484742722799874
"concentration" 0.00087883501630239 0 0.00242371361399937
"concentred" 0.00087883501630239 0 0.00242371361399937
"conceptions" 0.00087883501630239 0 0.00242371361399937
"concession" 0.00175767003260478 0 0
"concluding" 0.00175767003260478 0 0
"conducting" 0.00175767003260478 0 0
"confession" 0.00175767003260478 0 0
"confidential" 0.00087883501630239 0 0.00242371361399937
"confinement" 0.00175767003260478 0 0
"confirmation" 0.00087883501630239 0 0.00242371361399937
"confirmations" 0.00175767003260478 0 0
"confirms" 0.00087883501630239 0 0.00242371361399937
"conformably" 0.00087883501630239 0 0.00242371361399937
"conformed" 0.00087883501630239 0 0.00242371361399937
"confronted" 0.00087883501630239 0 0.00242371361399937
"congresses" 0 0 0.00484742722799874
"conjectured" 0.00175767003260478 0 0
"conjuncture" 0.00175767003260478 0 0
"consenting" 0.00175767003260478 0 0
"considerably" 0.00175767003260478 0 0
"consolidated" 0 0 0.00484742722799874
"conspiring" 0.00175767003260478 0 0
"constraint" 0.00175767003260478 0 0
"construe" 0.00087883501630239 0 0.00242371361399937
"construing" 0.00087883501630239 0 0.00242371361399937
"consultation" 0 0.0117536436295252 0.00242371361399937
"consultations" 0 0 0.00484742722799874
"containing" 0.00175767003260478 0 0
"contaminate" 0.00087883501630239 0 0.00242371361399937
"contemplates" 0.00087883501630239 0 0.00242371361399937
"contempt" 0.00087883501630239 0.0117536436295252 0
"contiguous" 0 0 0.00484742722799874
"continental" 0.00087883501630239 0.0117536436295252 0
"contingent" 0.00175767003260478 0 0
"continuation" 0.00175767003260478 0 0
"contradictions" 0.00175767003260478 0 0
"contrasted" 0.00087883501630239 0 0.00242371361399937
"contravening" 0.00175767003260478 0 0
"contrivance" 0.00087883501630239 0.0117536436295252 0
"conveniency" 0 0 0.00484742722799874
"conveniently" 0.00087883501630239 0 0.00242371361399937
"converse" 0.00175767003260478 0 0
"conveyance" 0.00175767003260478 0 0
"conveyed" 0.00087883501630239 0 0.00242371361399937
"conveying" 0.00175767003260478 0 0
"convincing" 0.00087883501630239 0 0.00242371361399937
"convulse" 0.00087883501630239 0 0.00242371361399937
"copious" 0 0.0117536436295252 0.00242371361399937
"corporate" 0.00175767003260478 0 0
"corporations" 0.00087883501630239 0 0.00242371361399937
"corpus" 0.00175767003260478 0 0
"correction" 0.00087883501630239 0 0.00242371361399937
"correspondence" 0 0.0117536436295252 0.00242371361399937
"cost" 0.00087883501630239 0.0117536436295252 0
"counterbalanced" 0.00175767003260478 0 0
"counterfeit" 0.00087883501630239 0 0.00242371361399937
"counterfeiting" 0 0 0.00484742722799874
"counterpoise" 0.00175767003260478 0 0
"coupled" 0.00175767003260478 0 0
"credulity" 0.00175767003260478 0 0
"creed" 0.00175767003260478 0 0
"creep" 0.00087883501630239 0 0.00242371361399937
"criticised" 0.00087883501630239 0 0.00242371361399937
"cultivated" 0.00175767003260478 0 0
"cultivation" 0.00175767003260478 0 0
"cunning" 0.00087883501630239 0 0.00242371361399937
"currency" 0.00087883501630239 0 0.00242371361399937
"cursory" 0 0 0.00484742722799874
"customers" 0.00175767003260478 0 0
"dare" 0.00087883501630239 0 0.00242371361399937
"dark" 0.00087883501630239 0 0.00242371361399937
"dazzle" 0.00087883501630239 0.0117536436295252 0
"dead" 0.00087883501630239 0 0.00242371361399937
"deadly" 0.00175767003260478 0 0
"dealing" 0.00175767003260478 0 0
"decline" 0.00087883501630239 0.0117536436295252 0
"decrees" 0.00175767003260478 0 0
"defeats" 0.00087883501630239 0 0.00242371361399937
"defended" 0.00087883501630239 0 0.00242371361399937
"defending" 0.00087883501630239 0 0.00242371361399937
"defenseless" 0.00175767003260478 0 0
"deficient" 0.00087883501630239 0.0117536436295252 0
"defining" 0 0 0.00484742722799874
"defray" 0.00175767003260478 0 0
"deliberating" 0.00175767003260478 0 0
"delineating" 0 0 0.00484742722799874
"delineation" 0.00175767003260478 0 0
"delinquency" 0.00175767003260478 0 0
"delivered" 0 0 0.00484742722799874
"delusive" 0.00087883501630239 0.0117536436295252 0
"democracies" 0 0 0.00484742722799874
"demonstrate" 0.00175767003260478 0 0
"denoting" 0 0 0.00484742722799874
"denying" 0 0 0.00484742722799874
"depository" 0.00175767003260478 0 0
"depreciate" 0.00087883501630239 0.0117536436295252 0
"deprived" 0.00175767003260478 0 0
"derivative" 0.00087883501630239 0 0.00242371361399937
"descend" 0.00175767003260478 0 0
"descents" 0.00087883501630239 0 0.00242371361399937
"desideratum" 0.00087883501630239 0 0.00242371361399937
"desolated" 0.00175767003260478 0 0
"desolation" 0.00087883501630239 0.0117536436295252 0
"despair" 0.00087883501630239 0 0.00242371361399937
"despots" 0.00087883501630239 0 0.00242371361399937
"destiny" 0.00087883501630239 0 0.00242371361399937
"destroying" 0.00087883501630239 0 0.00242371361399937
"detected" 0.00175767003260478 0 0
"detection" 0.00175767003260478 0 0
"detested" 0.00175767003260478 0 0
"detriment" 0.00087883501630239 0 0.00242371361399937
"developed" 0 0 0.00484742722799874
"deviation" 0.00175767003260478 0 0
"devices" 0.00087883501630239 0 0.00242371361399937
"devising" 0.00087883501630239 0 0.00242371361399937
"devolved" 0.00175767003260478 0 0
"dexterity" 0.00175767003260478 0 0
"dictio" 0.00175767003260478 0 0
"digest" 0.00087883501630239 0 0.00242371361399937
"dignities" 0.00087883501630239 0 0.00242371361399937
"dilatory" 0.00175767003260478 0 0
"dim" 0.00087883501630239 0 0.00242371361399937
"diminishes" 0.00087883501630239 0 0.00242371361399937
"disaffection" 0.00175767003260478 0 0
"disagreeable" 0.00175767003260478 0 0
"disagreement" 0.00175767003260478 0 0
"disarm" 0.00087883501630239 0 0.00242371361399937
"discarded" 0.00175767003260478 0 0
"discharged" 0.00175767003260478 0 0
"discountenance" 0.00087883501630239 0 0.00242371361399937
"discoverable" 0.00175767003260478 0 0
"discovering" 0.00087883501630239 0 0.00242371361399937
"discriminated" 0.00087883501630239 0 0.00242371361399937
"disdains" 0.00175767003260478 0 0
"disfigure" 0.00175767003260478 0 0
"disingenuity" 0.00175767003260478 0 0
"dislikes" 0.00175767003260478 0 0
"dispense" 0.00175767003260478 0 0
"dispensed" 0.00175767003260478 0 0
"displeased" 0.00087883501630239 0.0117536436295252 0
"disprove" 0.00087883501630239 0 0.00242371361399937
"disquietude" 0.00087883501630239 0 0.00242371361399937
"disregarding" 0 0 0.00484742722799874
"dissimilarity" 0.00087883501630239 0 0.00242371361399937
"dissimilitude" 0.00175767003260478 0 0
"distinctive" 0 0 0.00484742722799874
"distinctly" 0 0 0.00484742722799874
"distinguishing" 0.00175767003260478 0 0
"distressed" 0.00087883501630239 0 0.00242371361399937
"distributed" 0.00087883501630239 0 0.00242371361399937
"disturbances" 0.00175767003260478 0 0
"disuse" 0.00175767003260478 0 0
"diverting" 0.00175767003260478 0 0
"divest" 0.00175767003260478 0 0
"divides" 0.00175767003260478 0 0
"divisibility" 0.00175767003260478 0 0
"doctrines" 0.00175767003260478 0 0
"domination" 0.00175767003260478 0 0
"draco" 0 0 0.00484742722799874
"drive" 0 0 0.00484742722799874
"driven" 0.00175767003260478 0 0
"dupe" 0.00087883501630239 0 0.00242371361399937
"durable" 0.00087883501630239 0 0.00242371361399937
"echoed" 0 0 0.00484742722799874
"eight" 0.00087883501630239 0 0.00242371361399937
"eloquence" 0.00087883501630239 0 0.00242371361399937
"elucidate" 0.00175767003260478 0 0
"elude" 0.00087883501630239 0 0.00242371361399937
"embarked" 0.00175767003260478 0 0
"embroil" 0.00087883501630239 0 0.00242371361399937
"embryo" 0.00175767003260478 0 0
"emergency" 0.00087883501630239 0 0.00242371361399937
"emphatical" 0.00087883501630239 0 0.00242371361399937
"empower" 0.00175767003260478 0 0
"enabled" 0 0.0117536436295252 0.00242371361399937
"enaction" 0.00175767003260478 0 0
"encouraged" 0.00087883501630239 0 0.00242371361399937
"encroaching" 0 0 0.00484742722799874
"encumbered" 0.00175767003260478 0 0
"endangered" 0.00087883501630239 0 0.00242371361399937
"ended" 0.00175767003260478 0 0
"endless" 0.00175767003260478 0 0
"endowed" 0.00175767003260478 0 0
"enforcing" 0.00175767003260478 0 0
"enlargement" 0.00087883501630239 0 0.00242371361399937
"enlarging" 0 0 0.00484742722799874
"enmities" 0.00175767003260478 0 0
"entail" 0.00175767003260478 0 0
"entangled" 0.00175767003260478 0 0
"epic" 0 0 0.00484742722799874
"epithets" 0.00175767003260478 0 0
"equip" 0.00175767003260478 0 0
"equipping" 0.00087883501630239 0 0.00242371361399937
"erecting" 0.00175767003260478 0 0
"essentiality" 0.00175767003260478 0 0
"esteemed" 0.00175767003260478 0 0
"estimated" 0.00175767003260478 0 0
"ethics" 0.00175767003260478 0 0
"evasion" 0.00175767003260478 0 0
"evinced" 0.00087883501630239 0 0.00242371361399937
"ex-officio" 0 0 0.00484742722799874
"exceeds" 0.00175767003260478 0 0
"excellences" 0.00175767003260478 0 0
"excise" 0.00175767003260478 0 0
"exclusions" 0.00175767003260478 0 0
"exercises" 0.00175767003260478 0 0
"exerting" 0.00087883501630239 0 0.00242371361399937
"exhaust" 0.00087883501630239 0 0.00242371361399937
"exhibit" 0.00175767003260478 0 0
"expeditious" 0.00175767003260478 0 0
"expenditures" 0.00175767003260478 0 0
"expensive" 0.00087883501630239 0 0.00242371361399937
"experimental" 0.00175767003260478 0 0
"explanations" 0.00087883501630239 0.0117536436295252 0
"explicitly" 0.00175767003260478 0 0
"expound" 0.00087883501630239 0 0.00242371361399937
"expounded" 0 0.0117536436295252 0.00242371361399937
"expresses" 0.00175767003260478 0 0
"extinguishment" 0.00175767003260478 0 0
"extraneous" 0.00087883501630239 0 0.00242371361399937
"fabrics" 0.00087883501630239 0 0.00242371361399937
"fabulous" 0.00175767003260478 0 0
"facilities" 0.00175767003260478 0 0
"failed" 0.00087883501630239 0 0.00242371361399937
"fairer" 0.00175767003260478 0 0
"fancy" 0.00087883501630239 0 0.00242371361399937
"farewell" 0 0.0235072872590503 0
"farmer" 0.00175767003260478 0 0
"fashionable" 0.00087883501630239 0 0.00242371361399937
"favored" 0.00087883501630239 0 0.00242371361399937
"favorites" 0.00175767003260478 0 0
"feature" 0.00175767003260478 0 0
"feeling" 0.00175767003260478 0 0
"fell" 0.00087883501630239 0 0.00242371361399937
"fellowcitizens" 0.00087883501630239 0 0.00242371361399937
"feudatories" 0.00175767003260478 0 0
"fiction" 0.00087883501630239 0 0.00242371361399937
"fierce" 0.00087883501630239 0 0.00242371361399937
"fifty" 0 0 0.00484742722799874
"fighting" 0 0.0117536436295252 0.00242371361399937
"flattering" 0.00087883501630239 0 0.00242371361399937
"flourish" 0.00087883501630239 0.0117536436295252 0
"flourished" 0.00175767003260478 0 0
"fluctuations" 0.00175767003260478 0 0
"fly" 0.00087883501630239 0.0117536436295252 0
"forbearing" 0.00087883501630239 0.0117536436295252 0
"forbidden" 0.00175767003260478 0 0
"forborne" 0.00175767003260478 0 0
"forcibly" 0.00087883501630239 0 0.00242371361399937
"foresaw" 0.00175767003260478 0 0
"fortify" 0.00175767003260478 0 0
"fortunate" 0.00175767003260478 0 0
"forty-fifth" 0 0 0.00484742722799874
"fostering" 0.00175767003260478 0 0
"fourthly" 0.00175767003260478 0 0
"frailty" 0.00175767003260478 0 0
"framers" 0.00175767003260478 0 0
"framing" 0.00087883501630239 0 0.00242371361399937
"french" 0.00175767003260478 0 0
"frightful" 0.00175767003260478 0 0
"frontiers" 0.00087883501630239 0 0.00242371361399937
"fruitless" 0.00087883501630239 0.0117536436295252 0
"fulfilling" 0.00175767003260478 0 0
"fullest" 0.00087883501630239 0 0.00242371361399937
"furious" 0.00175767003260478 0 0
"furnishing" 0.00175767003260478 0 0
"fury" 0.00175767003260478 0 0
"gates" 0.00087883501630239 0 0.00242371361399937
"gathering" 0.00087883501630239 0 0.00242371361399937
"generals" 0.00087883501630239 0 0.00242371361399937
"gentleman" 0.00087883501630239 0 0.00242371361399937
"getting" 0.00087883501630239 0.0117536436295252 0
"gloom" 0.00087883501630239 0 0.00242371361399937
"golden" 0.00175767003260478 0 0
"goodness" 0.00175767003260478 0 0
"grades" 0 0 0.00484742722799874
"growth" 0.00175767003260478 0 0
"guaranteed" 0 0 0.00484742722799874
"guardianship" 0.00175767003260478 0 0
"guided" 0.00087883501630239 0 0.00242371361399937
"guilty" 0.00175767003260478 0 0
"habeas" 0.00175767003260478 0 0
"habeas-corpus" 0.00175767003260478 0 0
"handful" 0 0 0.00484742722799874
"harm" 0.00175767003260478 0 0
"harmonious" 0.00175767003260478 0 0
"harmonize" 0.00087883501630239 0.0117536436295252 0
"harvest" 0.00175767003260478 0 0
"haste" 0.00087883501630239 0 0.00242371361399937
"hasty" 0.00087883501630239 0 0.00242371361399937
"headed" 0.00175767003260478 0 0
"hear" 0.00175767003260478 0 0
"hearken" 0 0 0.00484742722799874
"heighten" 0.00087883501630239 0 0.00242371361399937
"heresy" 0.00175767003260478 0 0
"highways" 0.00087883501630239 0.0117536436295252 0
"historical" 0.00175767003260478 0 0
"hive" 0.00087883501630239 0.0117536436295252 0
"homes" 0.00175767003260478 0 0
"honorable" 0 0 0.00484742722799874
"hostage" 0.00087883501630239 0 0.00242371361399937
"hostilius" 0 0 0.00484742722799874
"hours" 0.00087883501630239 0.0117536436295252 0
"humiliation" 0.00087883501630239 0.0117536436295252 0
"hurry" 0.00175767003260478 0 0
"hypothesis" 0.00175767003260478 0 0
"hypothetical" 0.00087883501630239 0 0.00242371361399937
"ill-founded" 0.00175767003260478 0 0
"ill-humors" 0.00175767003260478 0 0
"ill-informed" 0.00175767003260478 0 0
"ill-judged" 0.00175767003260478 0 0
"illustration" 0.00087883501630239 0 0.00242371361399937
"images" 0.00175767003260478 0 0
"imaginations" 0.00175767003260478 0 0
"imitated" 0.00175767003260478 0 0
"imitation" 0.00087883501630239 0 0.00242371361399937
"impair" 0.00175767003260478 0 0
"impairing" 0 0 0.00484742722799874
"impatience" 0.00175767003260478 0 0
"impeachable" 0 0 0.00484742722799874
"impeached" 0.00175767003260478 0 0
"impending" 0.00175767003260478 0 0
"imperial" 0.00175767003260478 0 0
"imperious" 0.00175767003260478 0 0
"importations" 0.00087883501630239 0 0.00242371361399937
"importunities" 0.00175767003260478 0 0
"impossibilities" 0.00087883501630239 0 0.00242371361399937
"impossibility" 0.00087883501630239 0 0.00242371361399937
"impotence" 0.00175767003260478 0 0
"impotent" 0.00087883501630239 0 0.00242371361399937
"impregnable" 0.00087883501630239 0 0.00242371361399937
"imprudence" 0.00087883501630239 0 0.00242371361399937
"impulses" 0.00175767003260478 0 0
"inaction" 0.00175767003260478 0 0
"inasmuch" 0.00087883501630239 0.0117536436295252 0
"incentives" 0.00175767003260478 0 0
"incitements" 0.00175767003260478 0 0
"incoherence" 0.00087883501630239 0 0.00242371361399937
"incomprehensible" 0.00087883501630239 0 0.00242371361399937
"inconstancy" 0.00175767003260478 0 0
"incorporating" 0.00175767003260478 0 0
"inculcated" 0.00087883501630239 0 0.00242371361399937
"indications" 0.00175767003260478 0 0
"indies" 0.00175767003260478 0 0
"indiscreet" 0 0 0.00484742722799874
"indissoluble" 0.00087883501630239 0 0.00242371361399937
"indistinctness" 0.00087883501630239 0 0.00242371361399937
"indubitable" 0.00175767003260478 0 0
"indulgence" 0.00175767003260478 0 0
"indulgent" 0.00175767003260478 0 0
"inexcusably" 0.00087883501630239 0.0117536436295252 0
"inexpediency" 0.00087883501630239 0 0.00242371361399937
"inexpedient" 0.00175767003260478 0 0
"inexperience" 0.00087883501630239 0 0.00242371361399937
"infallibility" 0.00087883501630239 0 0.00242371361399937
"infamy" 0.00175767003260478 0 0
"infatuated" 0.00175767003260478 0 0
"inferiority" 0.00175767003260478 0 0
"inflexibility" 0 0 0.00484742722799874
"inflict" 0.00175767003260478 0 0
"inflicted" 0.00087883501630239 0 0.00242371361399937
"infringement" 0.00175767003260478 0 0
"infuse" 0.00175767003260478 0 0
"injure" 0.00087883501630239 0.0117536436295252 0
"innocence" 0.00175767003260478 0 0
"innumerable" 0.00087883501630239 0.0117536436295252 0
"inquiring" 0 0.0117536436295252 0.00242371361399937
"inquisitive" 0.00175767003260478 0 0
"insanity" 0.00175767003260478 0 0
"insert" 0.00087883501630239 0 0.00242371361399937
"inserting" 0.00087883501630239 0 0.00242371361399937
