"HAMILTON_federalist1" "HAMILTON_federalist11" "HAMILTON_federalist12" "HAMILTON_federalist13" "HAMILTON_federalist15" "HAMILTON_federalist16" "HAMILTON_federalist17" "HAMILTON_federalist21" "HAMILTON_federalist22" "HAMILTON_federalist23" "HAMILTON_federalist24" "HAMILTON_federalist25" "HAMILTON_federalist26" "HAMILTON_federalist27" "HAMILTON_federalist28" "HAMILTON_federalist29" "HAMILTON_federalist30" "HAMILTON_federalist31" "HAMILTON_federalist32" "HAMILTON_federalist33" "HAMILTON_federalist34" "HAMILTON_federalist35" "HAMILTON_federalist36" "HAMILTON_federalist59" "HAMILTON_federalist6" "HAMILTON_federalist60" "HAMILTON_federalist61" "HAMILTON_federalist65" "HAMILTON_federalist66" "HAMILTON_federalist67" "HAMILTON_federalist68" "HAMILTON_federalist69" "HAMILTON_federalist7" "HAMILTON_federalist70" "HAMILTON_federalist71" "HAMILTON_federalist72" "HAMILTON_federalist73" "HAMILTON_federalist74" "HAMILTON_federalist75" "HAMILTON_federalist76" "HAMILTON_federalist77" "HAMILTON_federalist78" "HAMILTON_federalist79" "HAMILTON_federalist8" "HAMILTON_federalist80" "HAMILTON_federalist81" "HAMILTON_federalist82" "HAMILTON_federalist83" "HAMILTON_federalist84" "HAMILTON_federalist85" "HAMILTON_federalist9" "JAY_federalist2" "JAY_federalist3" "JAY_federalist4" "JAY_federalist5" "JAY_federalist64" "MADISON_federalist10" "MADISON_federalist14" "MADISON_federalist37" "MADISON_federalist38" "MADISON_federalist39" "MADISON_federalist40" "MADISON_federalist41" "MADISON_federalist42" "MADISON_federalist43" "MADISON_federalist44" "MADISON_federalist45" "MADISON_federalist46" "MADISON_federalist47" "MADISON_federalist48" "MADISON_federalist58"
"agreements" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510204081632653 0 0 0 0 0 0.040453074433657 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"aids" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0593471810089021 0 0.0602409638554217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"alacrity" 0 0 0.0458085203847916 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0327868852459016 0 0 0 0 0 0 0 0 0
"alienate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0662251655629139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.017082336863683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"allowances" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0730193501277839 0 0 0 0 0 0 0 0 0 0 0 0
"alludes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0600240096038415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0298596595998806 0 0 0 0 0 0 0 0 0 0 0
"allurements" 0 0 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0418410041841004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ally" 0 0 0 0 0 0 0 0 0.0559440559440559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"almighty" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0730193501277839 0 0 0 0 0 0 0 0 0 0 0 0
"along" 0 0 0 0 0 0 0 0 0 0.0546149645002731 0 0 0.0415800415800416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"altered" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0955109837631328 0 0 0 0 0.017082336863683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"alternate" 0 0 0 0 0.0322164948453608 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0289855072463768 0 0 0 0 0 0
"alternately" 0 0 0 0 0 0 0 0 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0298596595998806 0 0 0 0 0 0 0 0 0 0 0
"ambiguous" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0362187613183629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"amidst" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569151963574274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0319897632757518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"amongst" 0 0 0 0 0 0 0 0 0 0 0 0.0496770988574267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0733675715333822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"amuse" 0.061576354679803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0439367311072056 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"analyze" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569151963574274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0430848772081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"angles" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569151963574274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.046189376443418 0 0 0 0 0 0 0 0 0 0 0 0 0
"animal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0330250990752972 0 0.0365096750638919 0 0 0 0 0 0 0 0 0 0 0 0
"animated" 0 0 0 0 0 0 0 0 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.043010752688172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"animates" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0380517503805175 0 0 0 0 0 0 0 0 0 0.0474158368895211
"annex" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0319897632757518 0 0 0 0 0 0 0 0 0 0 0 0.0254323499491353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"announced" 0 0 0 0 0 0 0 0 0 0 0 0 0.0415800415800416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0373692077727952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"annoy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0325626831650928 0 0 0 0 0 0 0 0 0 0 0.0682128240109141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"annulled" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0325626831650928 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0342817963661296 0 0 0 0 0
"answerable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0319897632757518 0 0 0 0 0 0 0 0 0 0 0.040453074433657 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"antagonists" 0.061576354679803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569151963574274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"anywhere" 0 0 0 0 0 0 0 0 0 0 0 0 0.0415800415800416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0327868852459016 0 0 0 0 0 0 0 0 0
"apart" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0439367311072056 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.017082336863683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"apartment" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0333778371161549 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"apology" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0645577792123951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0955109837631328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"appease" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.043010752688172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0682128240109141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"appendages" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0446827524575514 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0482160077145612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"appoints" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0333778371161549 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.036101083032491 0 0
"apprised" 0 0 0 0 0 0 0 0 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"approach" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0444247001332741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0482160077145612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"approached" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0566893424036281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04293688278231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"approaches" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0656167979002625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.017082336863683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"appropriate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0365096750638919 0.0298596595998806 0 0 0 0 0 0 0 0 0 0 0
"appropriation" 0 0 0 0 0 0 0 0 0 0 0.0494315373208107 0 0.0415800415800416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"april" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0430848772081 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"aptitude" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0656167979002625 0 0 0 0 0 0 0 0 0.0430848772081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"argued" 0 0 0 0 0 0 0 0 0 0 0 0 0.0415800415800416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254323499491353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"argument^s" 0 0 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0 0 0 0.0503271263210871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"arisen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0325626831650928 0 0 0 0 0.0642260757867694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"arithmetic" 0 0 0 0 0 0 0 0.0496770988574267 0 0 0 0 0 0 0 0 0 0 0 0 0.0446827524575514 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ascertaining" 0 0 0 0 0 0.0484261501210654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0362187613183629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"aspire" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0488997555012225 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0380517503805175 0 0 0 0 0 0 0 0 0 0
"assail" 0 0 0 0 0 0 0 0 0 0 0 0 0.0415800415800416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0319897632757518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"assemblage" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0995520159283226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"assert" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0446827524575514 0 0 0 0 0 0 0 0 0 0 0 0.043010752688172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"assimilate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0642260757867694 0 0 0 0 0 0 0.0602409638554217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"assimilated" 0 0.0395726157499011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0330250990752972 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"assistants" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484730974309258 0 0 0 0 0 0 0 0 0 0 0 0 0.0238208670795617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"associates" 0 0 0 0 0 0.0968523002421307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"assure" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0430848772081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0298596595998806 0 0 0 0 0 0 0 0 0 0 0
"astray" 0.061576354679803 0 0.0458085203847916 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"athenians" 0 0 0 0 0 0 0 0 0 0 0 0.0496770988574267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0298596595998806 0 0 0 0 0 0 0 0 0 0 0
"atone" 0 0 0.0458085203847916 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0319897632757518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"attaching" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0319897632757518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0280504908835905 0 0 0 0 0 0 0 0
"attendant" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0319897632757518 0 0 0 0 0 0 0 0 0 0.0482160077145612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"attentively" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0325626831650928 0 0 0 0 0 0 0 0 0 0 0.0682128240109141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"attract" 0 0 0 0 0 0.0484261501210654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"attracted" 0 0 0 0 0 0 0 0 0 0 0 0 0.0415800415800416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"attractive" 0 0 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0330250990752972 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"attributed" 0 0.0395726157499011 0 0 0 0.0484261501210654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"auspices" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0490436488474743 0 0 0 0 0 0 0.0566893424036281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"authoritative" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0325626831650928 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0380517503805175 0 0 0 0 0 0 0 0 0 0
"authorizing" 0 0 0 0 0 0 0 0.0496770988574267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357015351660121 0 0 0 0 0 0 0
"auxiliaries" 0 0 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0642260757867694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"avenge" 0 0 0 0 0 0.0484261501210654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0439367311072056 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"avenues" 0 0 0.0458085203847916 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0439753737906772 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"aversion" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0362187613183629 0 0 0 0 0 0 0.0600240096038415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"avoiding" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0362187613183629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.036101083032491 0 0
"avowed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0642260757867694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0280504908835905 0 0 0 0 0 0 0 0
"awe" 0 0 0 0 0 0 0 0 0 0 0 0 0.0415800415800416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0289855072463768 0 0 0 0 0 0
"awed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0325626831650928 0 0 0 0 0 0 0 0 0 0.0593471810089021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"badness" 0 0 0 0 0 0 0 0 0.027972027972028 0 0 0 0 0.0673854447439353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"baffle" 0 0.0395726157499011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0446827524575514 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bait" 0.061576354679803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0516262261228704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
